company_name,company_description,relationship_to_bond,sector,industry,ISIN,bond_destination,coupon_rate,total_bond_amount,nominal_amount,quarter_created,year_created,maturity_date,bond_currency,country,status,stocks_info,bond_types,Floating rate,Foreign bonds,Green bonds,Securitization,Senior Secured,Senior Unsecured,Zero-coupon bonds
Anheuser-Busch InBev,Anheuser-Busch InBev SA/NV manufactures alcoholic beverages. The Company produces and distributes beers. Anheuser-Busch InBev serves customers worldwide.,Profile,corporate,Food industry,BE6285455497,International bonds,2%,"3,000,000,000 EUR","1,000 EUR",Q2,2017,3/17/2028, EUR,Belgium,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Anheuser-Busch InBev,Anheuser-Busch InBev SA/NV manufactures alcoholic beverages. The Company produces and distributes beers. Anheuser-Busch InBev serves customers worldwide.,Profile,corporate,Food industry,BE6285457519,International bonds,2.75%,"2,750,000,000 EUR","1,000 EUR",Q2,2017,3/17/2036, EUR,Belgium,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Anheuser-Busch InBev,Anheuser-Busch InBev SA/NV manufactures alcoholic beverages. The Company produces and distributes beers. Anheuser-Busch InBev serves customers worldwide.,Profile,corporate,Food industry,BE6221503202,International bonds,4%,"750,000,000 EUR","1,000 EUR",Q2,2017,6/2/2021, EUR,Belgium,Early redeemed,"Par amount, integral multiple",,no,no,no,no,no,no,no
Anheuser-Busch InBev,Anheuser-Busch InBev SA/NV manufactures alcoholic beverages. The Company produces and distributes beers. Anheuser-Busch InBev serves customers worldwide.,Profile,corporate,Food industry,BE6243179650,International bonds,2.88%,"750,000,000 EUR","1,000 EUR",Q2,2017,9/25/2024, EUR,Belgium,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Anheuser-Busch InBev,Anheuser-Busch InBev SA/NV manufactures alcoholic beverages. The Company produces and distributes beers. Anheuser-Busch InBev serves customers worldwide.,Profile,corporate,Food industry,BE6243180666,International bonds,2%,"750,000,000 EUR","1,000 EUR",Q2,2017,12/16/2019, EUR,Belgium,Matured,"Par amount, integral multiple",,no,no,no,no,no,no,no
Anheuser-Busch InBev,Anheuser-Busch InBev SA/NV manufactures alcoholic beverages. The Company produces and distributes beers. Anheuser-Busch InBev serves customers worldwide.,Profile,corporate,Food industry,BE6258027729,International bonds,2.25%,"750,000,000 EUR","100,000 EUR",Q2,2017,9/24/2020, EUR,Belgium,Early redeemed,"Par amount, integral multiple",,no,no,no,no,no,no,no
Anheuser-Busch InBev,Anheuser-Busch InBev SA/NV manufactures alcoholic beverages. The Company produces and distributes beers. Anheuser-Busch InBev serves customers worldwide.,Profile,corporate,Food industry,BE6265140077,International bonds,FRN,"850,000,000 EUR","100,000 EUR",Q2,2017,3/29/2018, EUR,Belgium,Matured,"Par amount, integral multiple",Floating rate,yes,no,no,no,no,no,no
Anheuser-Busch InBev,Anheuser-Busch InBev SA/NV manufactures alcoholic beverages. The Company produces and distributes beers. Anheuser-Busch InBev serves customers worldwide.,Profile,corporate,Food industry,BE6265141083,International bonds,1.95%,"650,000,000 EUR","100,000 EUR",Q2,2017,9/30/2021, EUR,Belgium,Early redeemed,"Par amount, integral multiple",,no,no,no,no,no,no,no
Anheuser-Busch InBev,Anheuser-Busch InBev SA/NV manufactures alcoholic beverages. The Company produces and distributes beers. Anheuser-Busch InBev serves customers worldwide.,Profile,corporate,Food industry,BE6265142099,International bonds,2.70%,"1,000,000,000 EUR","1,000 EUR",Q2,2017,3/31/2026, EUR,Belgium,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Anheuser-Busch InBev,Anheuser-Busch InBev SA/NV manufactures alcoholic beverages. The Company produces and distributes beers. Anheuser-Busch InBev serves customers worldwide.,Profile,corporate,Food industry,BE6248644013,International bonds,3.25%,"500,000,000 EUR","1,000 EUR",Q2,2017,1/24/2033, EUR,Belgium,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Anheuser-Busch InBev,Anheuser-Busch InBev SA/NV manufactures alcoholic beverages. The Company produces and distributes beers. Anheuser-Busch InBev serves customers worldwide.,Profile,corporate,Food industry,BE6291424040,International bonds,1.88%,"1,000,000,000 EUR","1,000 EUR",Q2,2017,1/20/2020, EUR,Belgium,Matured,"Par amount, integral multiple",,no,no,no,no,no,no,no
Apetra,APETRA serves two goals: to guarantee the security of oil supply of Belgium; to ensure that Belgium meets its international obligations concerning the maintenance of a minimum reserve of crude oil and oil products.,Profile,corporate,Oil and gas,BE6242927075,International bonds,2.13%,"300,000,000 EUR","100,000 EUR",Q2,2017,12/17/2020, EUR,Belgium,Matured,"Par amount, integral multiple",,no,no,no,no,no,no,no
Apetra,APETRA serves two goals: to guarantee the security of oil supply of Belgium; to ensure that Belgium meets its international obligations concerning the maintenance of a minimum reserve of crude oil and oil products.,Profile,corporate,Oil and gas,BE6257983286,International bonds,3.13%,"400,000,000 EUR","100,000 EUR",Q2,2017,9/25/2023, EUR,Belgium,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
APRR,"APRR is Europe's fourth-largest motorway operator and a subsidiary of Eiffarie, a consortium comprising Eiffage (majority interest) and Macquarie. The Group operates a network of near that 2,300 km of motorways.",Profile,corporate,Transportation,FR0013182078,International bonds,1.13%,"700,000,000 EUR","100,000 EUR",Q2,2017,1/9/2026, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
APRR,"APRR is Europe's fourth-largest motorway operator and a subsidiary of Eiffarie, a consortium comprising Eiffage (majority interest) and Macquarie. The Group operates a network of near that 2,300 km of motorways.",Profile,corporate,Transportation,FR0013220258,International bonds,1.25%,"500,000,000 EUR","100,000 EUR",Q2,2017,1/6/2027, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
APRR,"APRR is Europe's fourth-largest motorway operator and a subsidiary of Eiffarie, a consortium comprising Eiffage (majority interest) and Macquarie. The Group operates a network of near that 2,300 km of motorways.",Profile,corporate,Transportation,FR0013220266,International bonds,1.88%,"500,000,000 EUR","100,000 EUR",Q2,2017,1/6/2031, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
APRR,"APRR is Europe's fourth-largest motorway operator and a subsidiary of Eiffarie, a consortium comprising Eiffage (majority interest) and Macquarie. The Group operates a network of near that 2,300 km of motorways.",Profile,corporate,Transportation,FR0013260551,International bonds,1.63%,"500,000,000 EUR","100,000 EUR",Q2,2017,1/13/2032, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Arkema,"Arkema manufactures and markets a wide range of chemicals. The Company manufactures both industrial chemicals and performance products including acrylics, polymethyl methacrylate (PMMA), hydrogen peroxide, technical polymers, specialty chemicals, and functional additives.",Profile,corporate,Chemical and petrochemical industry,FR0012452191,International bonds,1.50%,"700,000,000 EUR","100,000 EUR",Q2,2017,1/20/2025, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Arkema,"Arkema manufactures and markets a wide range of chemicals. The Company manufactures both industrial chemicals and performance products including acrylics, polymethyl methacrylate (PMMA), hydrogen peroxide, technical polymers, specialty chemicals, and functional additives.",Profile,corporate,Chemical and petrochemical industry,FR0013252277,International bonds,1.50%,"900,000,000 EUR","100,000 EUR",Q2,2017,4/20/2027, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Arkema,"Arkema manufactures and markets a wide range of chemicals. The Company manufactures both industrial chemicals and performance products including acrylics, polymethyl methacrylate (PMMA), hydrogen peroxide, technical polymers, specialty chemicals, and functional additives.",Profile,corporate,Chemical and petrochemical industry,FR0013252277,International bonds,1.50%,"900,000,000 EUR","100,000 EUR",Q2,2017,4/20/2027, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
ASML Holding,"ASML Holding N.V. (ASML) is a holding company, which operates through its subsidiaries. The Company is a provider of advanced technology systems for the semiconductor industry. It offers an integrated portfolio of lithography systems mainly for ...",Profile,corporate,Information and High Technologies,XS0972530561,International bonds,3.38%,"750,000,000 EUR","1,000 EUR",Q2,2017,9/19/2023, EUR,Netherlands,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
ASML Holding,"ASML Holding N.V. (ASML) is a holding company, which operates through its subsidiaries. The Company is a provider of advanced technology systems for the semiconductor industry. It offers an integrated portfolio of lithography systems mainly for ...",Profile,corporate,Information and High Technologies,XS1405774990,International bonds,0.63%,"500,000,000 EUR","1,000 EUR",Q2,2017,7/7/2022, EUR,Netherlands,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
ASML Holding,"ASML Holding N.V. (ASML) is a holding company, which operates through its subsidiaries. The Company is a provider of advanced technology systems for the semiconductor industry. It offers an integrated portfolio of lithography systems mainly for ...",Profile,corporate,Information and High Technologies,XS1405780963,International bonds,1.38%,"1,000,000,000 EUR","1,000 EUR",Q2,2017,7/7/2026, EUR,Netherlands,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
ASML Holding,"ASML Holding N.V. (ASML) is a holding company, which operates through its subsidiaries. The Company is a provider of advanced technology systems for the semiconductor industry. It offers an integrated portfolio of lithography systems mainly for ...",Profile,corporate,Information and High Technologies,XS1527556192,International bonds,1.63%,"750,000,000 EUR","1,000 EUR",Q2,2017,5/28/2027, EUR,Netherlands,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Assicurazioni Generali,"Assicurazioni Generali S.p.A. offers life and non-life insurance and reinsurance throughout the world. The Company offers life, health, accident, automobile, marine, aviation, transport, fire, general liability, and credit insurance and reinsurance.",Profile,corporate,Financial institutions,XS0452314536,International bonds,5.13%,"1,750,000,000 EUR","1,000 EUR",Q2,2017,9/16/2024, EUR,Italy,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Assicurazioni Generali,"Assicurazioni Generali S.p.A. offers life and non-life insurance and reinsurance throughout the world. The Company offers life, health, accident, automobile, marine, aviation, transport, fire, general liability, and credit insurance and reinsurance.",Profile,corporate,Financial institutions,XS1014759648,International bonds,2.88%,"1,250,000,000 EUR","1,000 EUR",Q2,2017,1/14/2020, EUR,Italy,Matured,"Par amount, integral multiple",,no,no,no,no,no,no,no
Aroundtown,Aroundtown SA operates as a real estate company. The Company manages and invests in commercial and residential real estate assets. Aroundtown serves customers in Europe. The compamy was formerly known as Aroundtown Property Holdings Plc.,Profile,corporate,Construction and development,XS1449707055,International bonds,1.50%,"507,100,000 EUR","100,000 EUR",Q2,2017,7/15/2024, EUR,Germany,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Atlantia,"Atlantia S.p.A., through its subsidiaries, engages in the construction, management, improvement, and upkeep of motorway assets under concession arrangements. The company operates 5,000 kilometers of toll motorways in Italy, Brazil, Chile, India, and Poland. It also ...",Profile,corporate,Transportation,IT0004869985,International bonds,3.63%,"1,000,000,000 EUR","1,000 EUR",Q2,2017,11/30/2018, EUR,Italy,Matured,"Par amount, integral multiple",,no,no,no,no,no,no,no
Atlantia,"Atlantia S.p.A., through its subsidiaries, engages in the construction, management, improvement, and upkeep of motorway assets under concession arrangements. The company operates 5,000 kilometers of toll motorways in Italy, Brazil, Chile, India, and Poland. It also ...",Profile,corporate,Transportation,XS1558491855,International bonds,1.63%,"750,000,000 EUR","1,000 EUR",Q2,2017,2/3/2025, EUR,Italy,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Autoroutes Du Sud de La France,"Autoroutes du Sud de la France provides infrastructure concession. The Company operates highway, bridges, and tunnels.",Profile,corporate,Transportation,FR0010491720,International bonds,5.63%,"1,575,000,000 EUR","50,000 EUR",Q2,2017,7/4/2022, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Autoroutes Du Sud de La France,"Autoroutes du Sud de la France provides infrastructure concession. The Company operates highway, bridges, and tunnels.",Profile,corporate,Transportation,FR0010737882,International bonds,7.38%,"969,600,000 EUR","50,000 EUR",Q2,2017,3/20/2019, EUR,France,Matured,"Par amount, integral multiple",,no,no,no,no,no,no,no
Autoroutes Du Sud de La France,"Autoroutes du Sud de la France provides infrastructure concession. The Company operates highway, bridges, and tunnels.",Profile,corporate,Transportation,FR0010883058,International bonds,4.13%,"650,000,000 EUR","50,000 EUR",Q2,2017,4/13/2020, EUR,France,Matured,"Par amount, integral multiple",,no,no,no,no,no,no,no
Autoroutes Du Sud de La France,"Autoroutes du Sud de la France provides infrastructure concession. The Company operates highway, bridges, and tunnels.",Profile,corporate,Transportation,FR0011119775,International bonds,4%,"500,000,000 EUR","100,000 EUR",Q2,2017,9/24/2018, EUR,France,Matured,"Par amount, integral multiple",,no,no,no,no,no,no,no
